run,task,config,kind,index,value
precise_6a_final60,apple,S5b,div,37,0.013599332422018051
precise_6a_final60,apple,S5b,div,38,0.014954744838178158
precise_6a_final60,apple,S5b,div,39,0.026388542726635933
precise_6a_final60,apple,H3b,cv,0,0.23439588099718095
precise_6a_final60,apple,H3b,cv,1,0.2603682458400726
precise_6a_final60,apple,H3b,cv,2,0.1853475511074066
precise_6a_final60,apple,H3b,cv,3,0.2113243743777275
precise_6a_final60,apple,H3b,cv,4,0.19225083738565446
precise_6a_final60,apple,H3b,cv,5,0.17619863003492356
precise_6a_final60,apple,H3b,cv,6,0.10299557000398636
precise_6a_final60,apple,H3b,cv,7,0.2152273342013359
precise_6a_final60,apple,H3b,cv,8,0.17418759167194367
precise_6a_final60,apple,H3b,cv,9,0.2503475025296211
precise_6a_final60,apple,H3b,cv,10,0.025427370890975
precise_6a_final60,apple,H3b,cv,11,0.15189890414476395
precise_6a_final60,apple,H3b,cv,12,0.1918950065970421
precise_6a_final60,apple,H3b,cv,13,0.05119706206023693
precise_6a_final60,apple,H3b,cv,14,0.10631934627890587
precise_6a_final60,apple,H3b,cv,15,0.19254113137722015
precise_6a_final60,apple,H3b,cv,16,0.28048173785209657
precise_6a_final60,apple,H3b,cv,17,0.2863611549139023
precise_6a_final60,apple,H3b,cv,18,0.025426199100911616
precise_6a_final60,apple,H3b,cv,19,0.2437436118721962
precise_6a_final60,apple,H3b,cv,20,0.25376198440790176
precise_6a_final60,apple,H3b,cv,21,0.2625623345375061
precise_6a_final60,apple,H3b,cv,22,0.2008604273200035
precise_6a_final60,apple,H3b,cv,23,0.05985129028558731
precise_6a_final60,apple,H3b,cv,24,0.24074117541313172
precise_6a_final60,apple,H3b,cv,25,0.24384157806634904
precise_6a_final60,apple,H3b,cv,26,0.1808037355542183
precise_6a_final60,apple,H3b,cv,27,0.02580302245914936
precise_6a_final60,apple,H3b,cv,28,0.10434099212288857
precise_6a_final60,apple,H3b,cv,29,0.14002366364002228
precise_6a_final60,apple,H3b,cv,30,0.2439371481537819
precise_6a_final60,apple,H3b,cv,31,0.06498185247182846
precise_6a_final60,apple,H3b,cv,32,0.2888259470462799
precise_6a_final60,apple,H3b,cv,33,0.23645793199539183
precise_6a_final60,apple,H3b,cv,34,0.2322976693511009
precise_6a_final60,apple,H3b,cv,35,0.2861209213733673
precise_6a_final60,apple,H3b,cv,36,0.17649271041154863
precise_6a_final60,apple,H3b,cv,37,0.05929721258580685
precise_6a_final60,apple,H3b,cv,38,0.2909516036510468
precise_6a_final60,apple,H3b,cv,39,0.16582269817590714
precise_6a_final60,apple,H3b,cv,40,0.15138118267059325
precise_6a_final60,apple,H3b,cv,41,0.09103869050741195
precise_6a_final60,apple,H3b,cv,42,0.18727751225233077
precise_6a_final60,apple,H3b,cv,43,0.029083138145506383
precise_6a_final60,apple,H3b,cv,44,0.23925094604492186
precise_6a_final60,apple,H3b,cv,45,0.21145839840173722
precise_6a_final60,apple,H3b,cv,46,0.20685636401176452
precise_6a_final60,apple,H3b,cv,47,0.07879832088947296
precise_6a_final60,apple,H3b,cv,48,0.14556882679462432
precise_6a_final60,apple,H3b,cv,49,0.2831626385450363
precise_6a_final60,apple,H3b,cv,50,0.04686828851699829
precise_6a_final60,apple,H3b,cv,51,0.2633994027972221
precise_6a_final60,apple,H3b,cv,52,0.1779192641377449
precise_6a_final60,apple,H3b,cv,53,0.04063470549881458
precise_6a_final60,apple,H3b,cv,54,0.15463542193174362
precise_6a_final60,apple,H3b,cv,55,0.15952317267656327
precise_6a_final60,apple,H3b,cv,56,0.2738606154918671
precise_6a_final60,apple,H3b,cv,57,0.2159085750579834
precise_6a_final60,apple,H3b,cv,58,0.043184197321534154
precise_6a_final60,apple,H3b,cv,59,0.0439847394824028
precise_6a_final60,apple,H3b,div,0,0.011302626691758633
precise_6a_final60,apple,H3b,div,1,0.015427962876856327
precise_6a_final60,apple,H3b,div,2,0.013303890824317932
precise_6a_final60,apple,H3b,div,3,0.01227562129497528
precise_6a_final60,apple,H3b,div,4,0.015808578580617905
precise_6a_final60,apple,H3b,div,5,0.010747703723609447
precise_6a_final60,apple,H3b,div,6,0.014229700900614262
precise_6a_final60,apple,H3b,div,7,0.013552861288189888
precise_6a_final60,apple,H3b,div,8,0.010272767394781113
precise_6a_final60,apple,H3b,div,9,0.011626719497144222
precise_6a_final60,apple,H3b,div,10,0.008002656511962414
precise_6a_final60,apple,H3b,div,11,0.010024371556937695
precise_6a_final60,apple,H3b,div,12,0.01063549518585205
precise_6a_final60,apple,H3b,div,13,0.011617028154432774
