run,task,config,batch,view,frame,grip_cent_m
policy_proxy_cereal_box,cereal_box,T25,16,right,10,0.15686073899269104
policy_proxy_cereal_box,cereal_box,T25,17,left,1,0.02855098806321621
policy_proxy_cereal_box,cereal_box,T25,17,left,2,0.035987675189971924
policy_proxy_cereal_box,cereal_box,T25,17,left,3,0.035848744213581085
policy_proxy_cereal_box,cereal_box,T25,17,left,4,0.04293918237090111
policy_proxy_cereal_box,cereal_box,T25,17,left,5,0.0530407652258873
policy_proxy_cereal_box,cereal_box,T25,17,left,6,0.177898570895195
policy_proxy_cereal_box,cereal_box,T25,17,left,7,0.09249299019575119
policy_proxy_cereal_box,cereal_box,T25,17,left,8,0.08708959072828293
policy_proxy_cereal_box,cereal_box,T25,17,left,9,0.08244864642620087
policy_proxy_cereal_box,cereal_box,T25,17,left,10,0.022474225610494614
policy_proxy_cereal_box,cereal_box,T25,17,right,1,0.025475723668932915
policy_proxy_cereal_box,cereal_box,T25,17,right,2,0.028961021453142166
policy_proxy_cereal_box,cereal_box,T25,17,right,3,0.03995591402053833
policy_proxy_cereal_box,cereal_box,T25,17,right,4,0.05438577011227608
policy_proxy_cereal_box,cereal_box,T25,17,right,5,0.06665540486574173
policy_proxy_cereal_box,cereal_box,T25,17,right,6,0.04021088778972626
policy_proxy_cereal_box,cereal_box,T25,17,right,7,0.03488829359412193
policy_proxy_cereal_box,cereal_box,T25,17,right,8,0.029706129804253578
policy_proxy_cereal_box,cereal_box,T25,17,right,9,0.0374535471200943
policy_proxy_cereal_box,cereal_box,T25,17,right,10,0.02223355881869793
policy_proxy_cereal_box,cereal_box,T25,18,left,1,0.03585584834218025
policy_proxy_cereal_box,cereal_box,T25,18,left,2,0.029052019119262695
policy_proxy_cereal_box,cereal_box,T25,18,left,3,0.03528968617320061
policy_proxy_cereal_box,cereal_box,T25,18,left,4,0.09848589450120926
policy_proxy_cereal_box,cereal_box,T25,18,left,5,0.12401024252176285
policy_proxy_cereal_box,cereal_box,T25,18,left,6,0.04461704567074776
policy_proxy_cereal_box,cereal_box,T25,18,left,7,0.032016269862651825
policy_proxy_cereal_box,cereal_box,T25,18,left,8,0.010154909454286098
policy_proxy_cereal_box,cereal_box,T25,18,left,9,0.022773314267396927
policy_proxy_cereal_box,cereal_box,T25,18,left,10,0.025305993854999542
policy_proxy_cereal_box,cereal_box,T25,18,right,1,0.008708946406841278
policy_proxy_cereal_box,cereal_box,T25,18,right,2,0.015384746715426445
policy_proxy_cereal_box,cereal_box,T25,18,right,3,0.042837925255298615
policy_proxy_cereal_box,cereal_box,T25,18,right,4,0.05170620232820511
policy_proxy_cereal_box,cereal_box,T25,18,right,5,0.06119105964899063
